sensor,sensor_id,timestamp,temp_int,umid_int,umid_ext,temp_ext,localizacao,camara,analog
ESP32-PI,,28/02/2025 16:13:51,28.6,68.8,68.8,68.8,,0,0
ESP32-PI,,28/02/2025 16:13:53,28.6,68.8,68.8,68.8,,0,0
ESP32-PI,,28/02/2025 16:13:55,28.6,68.8,68.8,68.8,,0,0
ESP32-PI,,28/02/2025 16:13:57,28.6,68.8,68.8,68.8,,0,0
ESP32-PI,,28/02/2025 16:13:59,28.6,68.8,68.8,68.8,,0,0
ESP32-PI,,28/02/2025 16:14:02,28.6,68.8,68.8,68.8,,0,0
ESP32-PI,,28/02/2025 16:14:04,28.6,68.8,68.8,68.8,,0,0
ESP32-PI,,28/02/2025 16:14:06,28.6,68.8,68.8,68.8,,0,0
ESP32-PI,,28/02/2025 16:14:08,28.6,68.7,68.7,68.7,,0,0
ESP32-PI,,28/02/2025 16:14:10,28.6,68.8,68.8,68.8,,0,0
ESP32-PI,,28/02/2025 16:14:12,28.6,68.7,68.7,68.7,,0,0
ESP32-PI,,28/02/2025 16:14:14,28.6,68.8,68.8,68.8,,0,0
ESP32-PI,,28/02/2025 16:14:17,28.6,68.7,68.7,68.7,,0,0
ESP32-PI,,28/02/2025 16:14:19,28.6,68.7,68.7,68.7,,0,0
ESP32-PI,,28/02/2025 16:14:21,28.6,68.8,68.8,68.8,,0,0
ESP32-PI,,28/02/2025 16:14:23,28.6,68.7,68.7,68.7,,0,0
ESP32-PI,,28/02/2025 16:14:25,28.6,68.7,68.7,68.7,,0,0
ESP32-PI,,28/02/2025 16:14:27,28.6,68.7,68.7,68.7,,0,0
ESP32-PI,,28/02/2025 16:14:30,28.6,68.7,68.7,68.7,,0,0
ESP32-PI,,28/02/2025 16:14:32,28.6,68.8,68.8,68.8,,0,0
ESP32-PI,,28/02/2025 16:14:34,28.6,68.8,68.8,68.8,,0,0
ESP32-PI,,28/02/2025 16:14:36,28.6,68.7,68.7,68.7,,0,0
ESP32-PI,,28/02/2025 16:14:38,28.6,68.8,68.8,68.8,,0,0
ESP32-PI,,28/02/2025 16:14:41,28.6,68.7,68.7,68.7,,0,0
ESP32-PI,,28/02/2025 16:14:43,28.6,68.7,68.7,68.7,,0,0
ESP32-PI,,28/02/2025 16:14:45,28.6,68.7,68.7,68.7,,0,0
ESP32-PI,,28/02/2025 16:14:47,28.6,68.7,68.7,68.7,,0,0
ESP32-PI,,28/02/2025 16:14:50,28.6,68.7,68.7,68.7,,0,0
ESP32-PI,,28/02/2025 16:14:52,28.6,68.7,68.7,68.7,,0,0
ESP32-PI,,28/02/2025 16:14:54,28.6,68.7,68.7,68.7,,0,0
ESP32-PI,,28/02/2025 16:14:56,28.6,68.6,68.6,68.6,,0,0
ESP32-PI,,28/02/2025 16:14:58,28.6,68.6,68.6,68.6,,0,0
ESP32-PI,,28/02/2025 16:15:01,28.6,68.6,68.6,68.6,,0,0
ESP32-PI,,28/02/2025 16:15:03,28.6,68.5,68.5,68.5,,0,0
ESP32-PI,,28/02/2025 16:15:05,28.6,68.5,68.5,68.5,,0,0
ESP32-PI,,28/02/2025 16:15:07,28.6,68.5,68.5,68.5,,0,0
ESP32-PI,,28/02/2025 16:15:09,28.6,68.4,68.4,68.4,,0,0
ESP32-PI,,28/02/2025 16:15:12,28.6,68.5,68.5,68.5,,0,0
ESP32-PI,,28/02/2025 16:15:14,28.6,68.5,68.5,68.5,,0,0
ESP32-PI,,28/02/2025 16:15:16,28.6,68.5,68.5,68.5,,0,0
ESP32-PI,,28/02/2025 16:15:19,28.6,68.5,68.5,68.5,,0,0
ESP32-PI,,28/02/2025 16:15:21,28.6,68.5,68.5,68.5,,0,0
ESP32-PI,,28/02/2025 16:15:23,28.6,68.5,68.5,68.5,,0,0
ESP32-PI,,28/02/2025 16:15:25,28.6,68.5,68.5,68.5,,0,0
ESP32-PI,,28/02/2025 16:15:27,28.6,68.5,68.5,68.5,,0,0
ESP32-PI,,28/02/2025 16:15:29,28.6,68.6,68.6,68.6,,0,0
ESP32-PI,,28/02/2025 16:15:32,28.6,68.5,68.5,68.5,,0,0
ESP32-PI,,28/02/2025 16:15:34,28.6,68.6,68.6,68.6,,0,0
ESP32-PI,,28/02/2025 16:15:36,28.6,68.6,68.6,68.6,,0,0
ESP32-PI,,28/02/2025 16:15:38,28.6,68.6,68.6,68.6,,0,0
ESP32-PI,,28/02/2025 16:15:40,28.6,68.6,68.6,68.6,,0,0
ESP32-PI,,28/02/2025 16:15:42,28.6,68.5,68.5,68.5,,0,0
ESP32-PI,,28/02/2025 16:15:45,28.6,68.6,68.6,68.6,,0,0
ESP32-PI,,28/02/2025 16:15:47,28.6,68.6,68.6,68.6,,0,0
ESP32-PI,,28/02/2025 16:15:49,28.6,68.6,68.6,68.6,,0,0
ESP32-PI,,28/02/2025 16:15:51,28.6,68.6,68.6,68.6,,0,0
ESP32-PI,,28/02/2025 16:15:53,28.6,68.6,68.6,68.6,,0,0
ESP32-PI,,28/02/2025 16:15:55,28.6,68.6,68.6,68.6,,0,0
ESP32-PI,,28/02/2025 16:15:57,28.6,68.6,68.6,68.6,,0,0
ESP32-PI,,28/02/2025 16:16:00,28.6,68.6,68.6,68.6,,0,0
ESP32-PI,,28/02/2025 16:16:02,28.6,68.6,68.6,68.6,,0,0
ESP32-PI,,28/02/2025 16:16:04,28.6,68.6,68.6,68.6,,0,0
ESP32-PI,,28/02/2025 16:16:06,28.6,68.6,68.6,68.6,,0,0
ESP32-PI,,28/02/2025 16:16:09,28.6,68.6,68.6,68.6,,0,0
ESP32-PI,,28/02/2025 16:16:10,28.6,68.6,68.6,68.6,,0,0
ESP32-PI,,28/02/2025 16:16:13,28.6,68.6,68.6,68.6,,0,0
ESP32-PI,,28/02/2025 16:16:15,28.6,68.5,68.5,68.5,,0,0
ESP32-PI,,28/02/2025 16:16:17,28.6,68.5,68.5,68.5,,0,0
ESP32-PI,,28/02/2025 16:16:19,28.6,68.5,68.5,68.5,,0,0
ESP32-PI,,28/02/2025 16:16:21,28.6,68.5,68.5,68.5,,0,0
ESP32-PI,,28/02/2025 16:16:23,28.6,68.5,68.5,68.5,,0,0
ESP32-PI,,28/02/2025 16:16:26,28.6,68.5,68.5,68.5,,0,0
ESP32-PI,,28/02/2025 16:16:28,28.6,68.5,68.5,68.5,,0,0
ESP32-PI,,28/02/2025 16:16:30,28.6,68.5,68.5,68.5,,0,0
ESP32-PI,,28/02/2025 16:16:32,28.6,68.5,68.5,68.5,,0,0
ESP32-PI,,28/02/2025 16:16:34,28.6,68.4,68.4,68.4,,0,0
ESP32-PI,,28/02/2025 16:16:36,28.6,68.4,68.4,68.4,,0,0
ESP32-PI,,28/02/2025 16:16:38,28.6,68.4,68.4,68.4,,0,0
ESP32-PI,,28/02/2025 16:16:41,28.6,68.4,68.4,68.4,,0,0
ESP32-PI,,28/02/2025 16:16:43,28.6,68.4,68.4,68.4,,0,0
ESP32-PI,,28/02/2025 16:16:45,28.6,68.4,68.4,68.4,,0,0
ESP32-PI,,28/02/2025 16:16:47,28.6,68.4,68.4,68.4,,0,0
ESP32-PI,,28/02/2025 16:16:49,28.6,68.4,68.4,68.4,,0,0
ESP32-PI,,28/02/2025 16:16:51,28.6,68.4,68.4,68.4,,0,0
ESP32-PI,,28/02/2025 16:16:54,28.6,68.4,68.4,68.4,,0,0
ESP32-PI,,28/02/2025 16:16:56,28.6,68.4,68.4,68.4,,0,0
ESP32-PI,,28/02/2025 16:16:58,28.6,68.4,68.4,68.4,,0,0
ESP32-PI,,28/02/2025 16:17:00,28.6,68.4,68.4,68.4,,0,0
ESP32-PI,,28/02/2025 16:17:02,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:04,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:07,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:09,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:11,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:13,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:15,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:17,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:20,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:22,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:24,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:26,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:28,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:30,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:32,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:35,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:37,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:40,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:42,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:44,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:46,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:49,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:51,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:17:53,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:17:55,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:17:57,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:17:59,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:02,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:04,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:06,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:09,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:11,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:13,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:15,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:17,28.6,68.1,68.1,68.1,,0,0
ESP32-PI,,28/02/2025 16:18:19,28.6,68.1,68.1,68.1,,0,0
ESP32-PI,,28/02/2025 16:18:22,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:24,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:26,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:28,28.6,68.1,68.1,68.1,,0,0
ESP32-PI,,28/02/2025 16:18:30,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:32,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:34,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:37,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:39,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:41,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:43,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:45,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:47,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:49,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:52,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:54,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:56,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:18:58,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:19:00,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:19:02,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:19:05,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:19:07,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:19:09,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:19:11,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:19:13,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:19:15,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:19:17,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:19:20,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:19:22,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:19:24,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:19:26,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:19:28,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:19:30,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:19:32,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:19:35,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:19:37,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:19:39,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:19:41,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:19:43,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:19:45,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:19:48,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:19:50,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:19:52,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:19:54,28.6,68.1,68.1,68.1,,0,0
ESP32-PI,,28/02/2025 16:19:56,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:19:58,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:20:00,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:20:03,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:20:05,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:20:07,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:20:09,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:20:11,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:20:13,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:20:15,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:20:18,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:20:20,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:20:22,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:20:24,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:20:26,28.6,68.4,68.4,68.4,,0,0
ESP32-PI,,28/02/2025 16:20:29,28.5,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:20:31,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:20:33,28.5,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:20:35,28.5,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:20:37,28.6,68.4,68.4,68.4,,0,0
ESP32-PI,,28/02/2025 16:20:39,28.5,68.4,68.4,68.4,,0,0
ESP32-PI,,28/02/2025 16:20:41,28.5,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:20:44,28.5,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:20:46,28.5,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:20:48,28.5,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:20:50,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:20:52,28.6,68.3,68.3,68.3,,0,0
ESP32-PI,,28/02/2025 16:20:54,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:20:56,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:20:59,28.5,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:01,28.5,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:03,28.5,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:05,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:07,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:09,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:12,28.5,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:14,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:16,28.5,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:18,28.5,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:20,28.5,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:22,28.5,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:24,28.5,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:26,28.5,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:29,28.5,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:31,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:33,28.5,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:35,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:37,28.5,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:39,28.5,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:42,28.5,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:44,28.5,68.1,68.1,68.1,,0,0
ESP32-PI,,28/02/2025 16:21:46,28.5,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:48,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:50,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:53,28.5,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:55,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:57,28.5,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:21:59,28.5,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:22:02,28.5,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:22:04,28.6,68.2,68.2,68.2,,0,0
ESP32-PI,,28/02/2025 16:22:06,28.6,68.1,68.1,68.1,,0,0
ESP32-PI,,28/02/2025 16:22:08,28.5,68.1,68.1,68.1,,0,0
ESP32-PI,,28/02/2025 16:22:10,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:22:12,28.6,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:22:15,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:22:17,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:22:19,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:22:21,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:22:23,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:22:25,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:22:27,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:22:29,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:22:32,28.5,67.9,67.9,67.9,,0,0
ESP32-PI,,28/02/2025 16:22:34,28.5,67.9,67.9,67.9,,0,0
ESP32-PI,,28/02/2025 16:22:36,28.5,67.9,67.9,67.9,,0,0
ESP32-PI,,28/02/2025 16:22:38,28.5,67.9,67.9,67.9,,0,0
ESP32-PI,,28/02/2025 16:22:41,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:22:43,28.5,67.9,67.9,67.9,,0,0
ESP32-PI,,28/02/2025 16:22:45,28.5,67.9,67.9,67.9,,0,0
ESP32-PI,,28/02/2025 16:22:47,28.5,67.9,67.9,67.9,,0,0
ESP32-PI,,28/02/2025 16:22:49,28.5,67.9,67.9,67.9,,0,0
ESP32-PI,,28/02/2025 16:22:51,28.5,67.9,67.9,67.9,,0,0
ESP32-PI,,28/02/2025 16:22:53,28.5,67.9,67.9,67.9,,0,0
ESP32-PI,,28/02/2025 16:22:56,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:22:58,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:23:00,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:23:02,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:23:04,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:23:06,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:23:08,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:23:11,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:23:13,28.5,68.1,68.1,68.1,,0,0
ESP32-PI,,28/02/2025 16:23:15,28.5,68.1,68.1,68.1,,0,0
ESP32-PI,,28/02/2025 16:23:17,28.5,68.1,68.1,68.1,,0,0
ESP32-PI,,28/02/2025 16:23:19,28.5,68.1,68.1,68.1,,0,0
ESP32-PI,,28/02/2025 16:23:21,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:23:23,28.5,68.1,68.1,68.1,,0,0
ESP32-PI,,28/02/2025 16:23:26,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:23:28,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:23:30,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:23:32,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:23:34,28.5,67.9,67.9,67.9,,0,0
ESP32-PI,,28/02/2025 16:23:37,28.5,68,68,68,,0,0
ESP32-PI,,28/02/2025 16:23:39,28.5,67.9,67.9,67.9,,0,0
ESP32-PI,,28/02/2025 16:23:41,28.5,67.9,67.9,67.9,,0,0
ESP32-PI,,28/02/2025 16:23:43,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:23:45,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:23:47,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:23:49,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:23:52,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:23:54,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:23:56,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:23:58,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:24:00,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:24:02,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:24:04,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:24:07,28.5,67.9,67.9,67.9,,0,0
ESP32-PI,,28/02/2025 16:24:09,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:24:11,28.5,67.9,67.9,67.9,,0,0
ESP32-PI,,28/02/2025 16:24:13,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:24:15,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:24:17,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:24:19,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:24:22,28.5,67.7,67.7,67.7,,0,0
ESP32-PI,,28/02/2025 16:24:24,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:24:26,28.5,67.7,67.7,67.7,,0,0
ESP32-PI,,28/02/2025 16:24:28,28.5,67.7,67.7,67.7,,0,0
ESP32-PI,,28/02/2025 16:24:30,28.5,67.7,67.7,67.7,,0,0
ESP32-PI,,28/02/2025 16:24:32,28.5,67.7,67.7,67.7,,0,0
ESP32-PI,,28/02/2025 16:24:35,28.5,67.7,67.7,67.7,,0,0
ESP32-PI,,28/02/2025 16:24:37,28.5,67.7,67.7,67.7,,0,0
ESP32-PI,,28/02/2025 16:24:39,28.5,67.7,67.7,67.7,,0,0
ESP32-PI,,28/02/2025 16:24:41,28.5,67.7,67.7,67.7,,0,0
ESP32-PI,,28/02/2025 16:24:43,28.5,67.6,67.6,67.6,,0,0
ESP32-PI,,28/02/2025 16:24:45,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:24:47,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:24:49,28.5,67.7,67.7,67.7,,0,0
ESP32-PI,,28/02/2025 16:24:52,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:24:54,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:24:56,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:24:58,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:25:00,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:25:02,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:25:05,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:25:07,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:25:09,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:25:11,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:25:13,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:25:15,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:25:18,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:25:20,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:25:22,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:25:24,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:25:26,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:25:28,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:25:30,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:25:32,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:25:34,28.5,67.8,67.8,67.8,,0,0
ESP32-PI,,28/02/2025 16:25:37,28.5,67.8,67.8,67.8,,0,0
